identifier,smiles,HBD,HBA,logP,MW
WINWUL02,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)N(=O)=O,1,5,2.7586000000000013,308.04669248399995
WINWUL03,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)N(=O)=O,1,5,2.7586000000000013,308.04669248399995
WINXEA,[NH3+]C(CS)C(O)=O,3,2,-1.3887000000000003,122.02702591609
WINXIE,[NH3+]C(CS)C(O)=O,3,2,-1.3887000000000003,122.02702591609
WINXIE01,[NH3+]C(CS)C(O)=O,3,2,-1.3887000000000003,122.02702591609
WINXOJ,Oc1ccccc1C(=O)[O-],1,3,-0.24429999999999996,137.02441759991
WINXOJ01,Oc1ccccc1C(=O)[O-],1,3,-0.24429999999999996,137.02441759991
WINXOK,[NH3+]C(CS)C(O)=O,3,2,-1.3887000000000003,122.02702591609
WIPYOL,COC(C(Oc1nc(C)cc(C)n1)C(O)=O)(c1ccccc1)c1ccccc1,1,5,3.515640000000002,378.157957184
WIQQOC01,C[N+](C)(C)CC(O)=O,1,1,-0.22280000000000016,118.08625504409
WIRREU,Clc1cccc(Cl)c1Nc1ccccc1CC(=O)[O-],1,3,3.0294000000000016,294.00940749990997
WIRRIY,Clc1cccc(Cl)c1Nc1ccccc1CC(=O)[O-],1,3,3.0294000000000016,294.00940749990997
WIRROE,Clc1cccc(Cl)c1Nc1ccccc1CC(=O)[O-],1,3,3.0294000000000016,294.00940749990997
WIRYUV,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,3,5,4.071900000000002,426.109482768
WISMET,[NH3+]c1ccc(cc1)C(O)=O,2,1,0.2581999999999997,138.05495491609
WISNER,C1[NH+]2CN3CN1CN(C2)C3,1,3,-2.436899999999997,141.11347283608998
WISNUH,O[Si](O[Si](O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,2,3,1.5007999999999992,414.110747624
WITREZ,Cc1n[nH+]c(N)nc1C,1,3,-0.5102600000000002,125.08217270808998
WITRUQ,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
WITSIF,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
WITZUV,OC(=O)CN1C(=O)c2cc3C(=O)N(CC(=O)[O-])C(=O)c3cc2C1=O,1,9,-3.253099999999999,331.02078876391
WIVBEJ,OC(=O)c1ccc2C(=O)N(CC(=O)[O-])C(=O)c2c1,1,5,-1.2692999999999997,248.02006049191002
WIVQOH,[NH3+]Cc1cccc(C)c1,1,0,0.7369199999999996,122.09642580408999
WIVQUN,[NH3+]Cc1ccc(Cl)cc1,1,0,1.0819000000000003,142.04180338809
WIWNAU,NNC(=O)c1ccncc1,2,3,-0.3149000000000006,137.058911844
WIXDIS,COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,1,6,3.4705200000000023,415.082264976
WIXDOY,COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,1,6,3.4705200000000023,415.082264976
WIXDUE,COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,1,6,3.4705200000000023,415.082264976
WIXDUE01,COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,1,6,3.4705200000000023,415.082264976
WIXFAM,COc1ccc2N(C(=C(CC(=O)OCC(O)=O)c2c1)C)C(=O)c1ccc(Cl)cc1,1,6,3.4705200000000023,415.082264976
WIXFUG,COc1ccc2N(C(=C(CC(=O)OCC(=O)[O-])c2c1)C)C(=O)c1ccc(Cl)cc1,0,7,2.13582,414.07498852391
WIXSOL,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
WIYLAT,c1ccc(nc1)c1nc(nc(n1)c1ccccn1)c1ccccn1,0,6,3.0576000000000008,312.112344384
WIYWAG,Nc1[nH+]c(cc(N)[n+]1[O-])N1CCCCC1,2,4,-0.7112000000000003,210.13493655208998
WIYWEK,Nc1[nH+]c(cc(N)[n+]1[O-])N1CCCCC1,2,4,-0.7112000000000003,210.13493655208998
WIYWIO,Nc1cc(nc(N)[n+]1[O-])N1CCCCC1,2,5,-0.1303000000000003,209.12766009999999
WIYWOU,Nc1[nH+]c(cc(N)[n+]1[O-])N1CCCCC1,2,4,-0.7112000000000003,210.13493655208998
WIYWUA,Nc1cc(nc(N)[n+]1[O-])N1CCCCC1,2,5,-0.1303000000000003,209.12766009999999
WIYXAH,Nc1[nH+]c(cc(N)[n+]1[O-])N1CCCCC1,2,4,-0.7112000000000003,210.13493655208998
WIYXEL,Nc1cc(nc(N)[n+]1[O-])N1CCCCC1,2,5,-0.1303000000000003,209.12766009999999
WIYXIP,Nc1cc(nc(N)[n+]1[O-])N1CCCCC1,2,5,-0.1303000000000003,209.12766009999999
WIZLOH,[NH3+]c1ccc(cc1)C(O)=O,2,1,0.2581999999999997,138.05495491609
WIZZAH,CC(C)[NH+](CCNC(=O)CN1CCCC1=O)C(C)C,2,2,-0.573299999999997,270.21760355609
WOBMOT,CC1[NH2+]C(C)CN(C1)c1c(F)c(N)c2C(=O)C(=CN(C3CC3)c2c1F)C(O)=O,3,5,1.0553999999999997,393.17327345608993
WOBQAG,CN1N=NC2=C(N=CN2C1=O)C(N)=O,1,7,-2.078099999999999,194.055223432
WOBQAG01,CN1N=NC2=C(N=CN2C1=O)C(N)=O,1,7,-2.078099999999999,194.055223432
WOBQEK,[O-][n+]1ccc(cc1)c1cc[n+]([O-])cc1,0,2,0.6204000000000001,188.058577496
WOBQEK01,[O-][n+]1ccc(cc1)c1cc[n+]([O-])cc1,0,2,0.6204000000000001,188.058577496
WOBQIO,[O-][n+]1ccc(cc1)c1cc[n+]([O-])cc1,0,2,0.6204000000000001,188.058577496
WOBQOW,OC(=O)C=CC1=C[NH+]=CN1,2,1,-0.0733999999999998,139.05020388409
WOBREO,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
WOBXIU,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
WOCFOJ,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC,5,13,1.0226000000000086,748.4841677200901
WOCGOM,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCGUS,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCHAZ,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCHED,CN1C(=O)N(C)C2=C([NH+]=CN2)C1=O,1,4,-1.6205999999999998,181.07200194809
WOCHED01,CN1C(=O)N(C)C2=C([NH+]=CN2)C1=O,1,4,-1.6205999999999998,181.07200194809
WOCHIH,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCHIH01,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCHON,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCHON01,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCHON02,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCHUT,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WOCREN,Cc1[nH+]cc(CO)c(CO)c1O,3,3,-0.5006799999999998,170.08116966409
WOCTAM,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
WOCVIT,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
WODBEW,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)NC1=[NH+]C=C(C)S1,2,5,1.3700200000000002,352.04202434809
WODBOG,CN1C(=C([O-])c2ccccc2S1(=O)=O)C(=O)NC1=NC=C(C)S1,1,6,0.7532199999999998,350.02747144391003
WODGIG,Oc1c2Cc3cccc(Cc4cccc(Cc5cccc(Cc1ccc2)c5OCC(=O)[O-])c4O)c3OCC(=O)[O-],2,8,2.0318000000000005,538.1638649518198
WODGOM,[OH2][K]1([OH2])([OH]C)([OH]C)[O-]P(O)(=O)Oc2c3Cc4cccc(Cc5cccc(Cc6cccc(Cc2ccc3)c6O)c5OP(O)(=O)O[K]2([OH2])([OH2])([OH2])([OH]C)[OH]P(=O)(Oc3c5Cc6cccc(Cc7cccc(Cc8cccc(Cc3ccc5)c8O)c7OP(O)(=O)[O-])c6O)O12)c4O,11,19,4.158600000000013,1428.2289186398195
WOFHOS,CN1C2CCC1CC(C2)OC(=O)C1=CNc2ccccc12,1,3,2.9499000000000013,284.15247788
WOGWOH,NC(=O)c1cccc(c1)N(=O)=O,1,3,0.6937,166.037842052
WOGWUN,NC(=O)c1cccc(c1)N(=O)=O,1,3,0.6937,166.037842052
WOHBAZ,[NH2+](CC[NH2+]Cc1ccccc1)Cc1ccccc1,2,0,0.5136000000000018,242.17720154417998
WOHFEE,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
WOHWIC,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12,1,5,4.2371000000000025,402.999009788
WOHWOI,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12,1,5,4.2371000000000025,402.999009788
WOHWOI01,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12,1,5,4.2371000000000025,402.999009788
WOHWUO,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12,1,5,4.2371000000000025,402.999009788
WOHXAV,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12,1,5,4.2371000000000025,402.999009788
WOHXEZ,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12,1,5,4.2371000000000025,402.999009788
WOHXEZ01,OC(=O)CSC1=NN=C(Br)N1c1ccc(C2CC2)c2ccccc12,1,5,4.2371000000000025,402.999009788
WOJHEI,[O-][n+]1ccccc1c1cccc[n+]1[O-],0,2,0.6204000000000001,188.058577496
WOJSUL,OC(=O)CCC(=O)[O-],1,3,-1.3989000000000003,117.01933221991001
WOJYAX,CC1=CC(=O)[N-]S(=O)(=O)O1,0,4,0.06550000000000006,161.98665218791
WOKXIF,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
WOKXOL,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
WOKXUR,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl,2,4,1.4288999999999998,256.01512703609
WOLKOA,N1C(=[NH+]c2ccccc12)C=Cc1ccncc1,1,1,2.5474000000000006,222.10257380408999
WOLTID,N1C(=Nc2ccccc12)C=Cc1ccncc1,1,2,3.128300000000001,221.095297352
WOLXEA,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2,2,3.8145000000000024,372.277678392
WOLXEA01,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2,2,3.8145000000000024,372.277678392
WOLXIE,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2,2,3.8145000000000024,372.277678392
WOLXOK01,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2,2,3.8145000000000024,372.277678392
WOLXOK02,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2,2,3.8145000000000024,372.277678392
WOLXOK03,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2,2,3.8145000000000024,372.277678392
WOLXOK04,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2,2,3.8145000000000024,372.277678392
WOMCUA,COc1ccc2c(Nc3c(C)[nH+]ccc23)c1,1,1,2.4522200000000005,213.10223945609
WOMGOV,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1,2,4.515300000000004,316.240230264
WOMGUB,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1,2,4.515300000000004,316.240230264
WOMHAI,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1,1,7.388700000000009,386.354866092
WOMHEM,CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O,2,6,-0.19628000000000012,267.096753896
WOMSEA,CC(Oc1cc(cnc1N)C1=CN(N=C1)C1CC[NH2+]CC1)c1c(Cl)ccc(F)c1Cl,2,5,4.0115000000000025,450.12582035609
WOMVIH,CC(Oc1cc(cnc1N)C1=CN(N=C1)C1CC[NH2+]CC1)c1c(Cl)ccc(F)c1Cl,2,5,4.0115000000000025,450.12582035609
WONGUD,[NH2+]=C1NC(=O)N(C=C1)C1CSC(CO)O1,3,5,-2.583399999999999,230.05938866409
WONVEA,[NH3+]CC[NH2+]CC[NH2+]CC[NH3+],4,0,-5.403,150.18225238435997
WONVEA01,[NH3+]CC[NH2+]CC[NH2+]CC[NH3+],4,0,-5.403,150.18225238435997
WONVEA02,[NH3+]CC[NH2+]CC[NH2+]CC[NH3+],4,0,-5.403,150.18225238435997
WOPBEM,CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,0,2,3.934600000000003,250.193280072
WOPBIQ,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,2,4.723500000000005,314.2245802
WOPCOV,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
WOPDAK,O=S(=O)([O-])C1CCCCC1,0,3,0.8643000000000003,163.04343879191
WOPDEM,Oc1cccc2ccc[nH+]c12,1,1,1.3594999999999997,146.06004029609
WOPHOC,CC(=C)C1CCC(=CC1)C,0,0,3.308900000000002,136.125200512
WOPHOC02,CC(=C)C1CCC(=CC1)C,0,0,3.308900000000002,136.125200512
WOPHUI,ClC1CCCCCCC1=O,0,1,2.5171,160.065492716
WOPJIY,C1COCCOCCOCCOCCO1,0,5,0.08300000000000085,220.13107374
WOPJOE,O=S(=O)([O-])C1CCCCC1,0,3,0.8643000000000003,163.04343879191
WOPJUK,CC12CCC(CC1)C(C)(C)O2,0,1,2.7441000000000013,154.135765196
WOPKAR,CC1CCCCC1C,0,0,2.832600000000001,112.12520051199999
WOPKEV,CC(C)C12CC1C(C)C(=O)C2,0,1,2.2576,152.120115132
WOPKIZ,CC(C)C1=CCC(=CC1)C,0,0,3.308900000000002,136.125200512
WOPKOF,CN1CCCC1c1ccccn1,0,2,1.8483,162.115698448
WOPKUL,C1COCCOCCOCCO1,0,4,0.06640000000000001,176.104858992
WOPLAS,CC1(CO)CCCCC1,1,1,1.9491,128.120115132
WOPLEW,O=S(=O)([O-])C1CCCCC1,0,3,0.8643000000000003,163.04343879191
WOPLIA,CC1CCOC(C1)C=C(C)C,0,1,2.7677000000000014,154.135765196
WOPLIA02,CC1CCOC(C1)C=C(C)C,0,1,2.7677000000000014,154.135765196
WOPLUM,O=S(=O)([O-])C1CCCCC1,0,3,0.8643000000000003,163.04343879191
WOPMAT,BrC1CCCCCCC1=O,0,1,2.6732000000000005,204.014977136
WOQBOT,c1ccc2nc3ccccc3nc2c1,0,2,2.7830000000000013,180.068748256
WOQDAH,OC(=O)c1ccccc1OC(=O)c1ccccc1O,2,4,2.309600000000001,258.05282342000004
WOQDAH01,OC(=O)c1ccccc1OC(=O)c1ccccc1O,2,4,2.309600000000001,258.05282342000004
WORNAW,CC1=[NH+]C=C(N1CCO)N(=O)=O,1,4,-0.4888799999999999,172.07166760009
WORNEZ,COc1c2OC=Cc2cc2C=CC(=O)Oc12,0,4,2.5478000000000005,216.042258736
WORNID,COc1c2OC=Cc2cc2C=CC(=O)Oc12,0,4,2.5478000000000005,216.042258736
WORQEB,OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)[O-],1,3,2.3619,300.86344281191
WOSKOE,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,1,2,3.879200000000003,288.208930136
WOSSAB,O=N(=O)C1=NC2=NN=C(N2[N-]1)N(=O)=O,0,8,-1.1021,198.00172505991
WOTXAI,COC(=O)N1CC[NH2+]CC1,1,2,-1.368199999999999,145.09715407609
WOVCUJ,CCN1C=C(C(=O)[O-])C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,1,5,-1.0925999999999974,319.133219656
WOVQUW,COc1cc(C=CC(O)=O)ccc1O,2,3,1.4986,194.0579088
WOVYOV,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
WOVYOV01,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
WOWSOU,CC(C)COc1ccc(cc1C#N)C1=NC(=C(S1)C(O)=O)C,1,5,3.723200000000002,316.08816337199994
WOWTEL,[NH3+]C(Cc1ccccc1)C(O)=O,2,1,-0.07580000000000059,166.08625504409
WOWWUC,O=S(=O)([O-])c1cc(c2ccc3c4c(ccc1c24)c(cc3S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],0,12,0.20040000000000013,517.8764039516399
WOXKUR,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
WOXLAY,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
WOXLEC,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
WOXLIG,Oc1c2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc1cc(c2)S(=O)(=O)[O-])c5O)S(=O)(=O)[O-])c4O)S(=O)(=O)[O-])c3O)S(=O)(=O)[O-],4,16,0.8020000000000003,739.96561287964
WOXRUA,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
WOXSAH,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1,2,4,0.24210000000000054,320.1404961080901
WOXVEO,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,2,4,3.8595000000000006,325.986112096
WOXVIS,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,2,4,3.8595000000000006,325.986112096
WOXVOY,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,2,4,3.8595000000000006,325.986112096
WOXVOY01,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,2,4,3.8595000000000006,325.986112096
WOXWAL,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,2,4,3.8595000000000006,325.986112096
WOXWEP,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,2,4,3.8595000000000006,325.986112096
WOYHAV,CCCC1=NN(C)C2=C1N=C(NC2=O)c1cc(ccc1OCC)S(=O)(=O)N1CC[NH+](C)CC1,2,7,0.19380000000000197,475.21220089209
WOYHIF,c1cc(ccn1)C=NN=Cc1ccncc1,0,4,1.9296,210.09054632
WOYLOP,CCOCCN1C(=Nc2ccccc12)C1CC[NH+](CC1)CCc1ccc(cc1)C(C)(C)C(=O)[O-],1,5,2.1053000000000006,463.28349204399996
WOYPAB,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC12C,1,7,4.086800000000004,520.222781204
WOYPEH,Nc1ccc(cc1)C(O)=O,2,2,0.9670000000000001,137.047678464
WOYPIJ,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC,2,6,0.6767,291.14516688809
WOYREL,CCOCCN1C(=Nc2ccccc12)C1CC[NH+](CC1)CCc1ccc(cc1)C(C)(C)C(=O)[O-],1,5,2.1053000000000006,463.28349204399996
WOYRIP,CCOCCN1C(=Nc2ccccc12)C1CC[NH+](CC1)CCc1ccc(cc1)C(C)(C)C(=O)[O-],1,5,2.1053000000000006,463.28349204399996
WOYROV,CCOCCN1C(=Nc2ccccc12)C1CC[NH+](CC1)CCc1ccc(cc1)C(C)(C)C(=O)[O-],1,5,2.1053000000000006,463.28349204399996
WOYTAJ,CCOCCN1C(=Nc2ccccc12)C1CC[NH+](CC1)CCc1ccc(cc1)C(C)(C)C(=O)[O-],1,5,2.1053000000000006,463.28349204399996
WOYVIP,[NH3+]C(CCSC)C(O)=O,2,2,-0.5653999999999999,150.05832604409
WOZMIK,[NH2+]=C(Nc1ccccc1)Nc1ccccc1,3,0,1.3256999999999992,212.11822386808998
WOZPAE,NC1=NC2=C(N=CN2COCCO)C(=O)N1,3,7,-1.3318000000000003,225.086189212
WOZPAE01,NC1=NC2=C(N=CN2COCCO)C(=O)N1,3,7,-1.3318000000000003,225.086189212
WUCGUW,CC(CCC(O)=O)C1CCC2C3C(CC(=O)C12C)C1(C)CCC(=O)CC1CC3=O,1,4,4.073300000000003,402.2406241879999
WUCGUW01,CC(CCC(O)=O)C1CCC2C3C(CC(=O)C12C)C1(C)CCC(=O)CC1CC3=O,1,4,4.073300000000003,402.2406241879999
WUCGUW02,CC(CCC(O)=O)C1CCC2C3C(CC(=O)C12C)C1(C)CCC(=O)CC1CC3=O,1,4,4.073300000000003,402.2406241879999
WUCHAD,CC(CCC(O)=O)C1CCC2C3C(CC(=O)C12C)C1(C)CCC(=O)CC1CC3=O,1,4,4.073300000000003,402.2406241879999
WUCHAD01,CC(CCC(O)=O)C1CCC2C3C(CC(=O)C12C)C1(C)CCC(=O)CC1CC3=O,1,4,4.073300000000003,402.2406241879999
WUCQUK,O=C1N2CN3C=C[N+](=C3)CN3C(=O)N(CN4C=C[N+](=C4)CN1c1ccccc21)c1ccccc31,0,8,0.43400000000000105,454.18547478418
WUCZON,C[N+](C)(C)c1ccc(cc1)c1ccc(cc1)[N+](C)(C)C,0,0,3.7470000000000026,270.20850167218
WUDCUX,OC(=O)C=Cc1ccc(O)c(O)c1,3,3,1.1956,180.042258736
WUDDAE,Clc1cc(ccc1C(=O)[O-])N(=O)=O,0,4,0.6116999999999999,199.97560883591
WUDDEI,Oc1ccc(O)cc1,2,2,1.0977999999999999,110.036779432
WUDDEI01,Oc1ccc(O)cc1,2,2,1.0977999999999999,110.036779432
WUDDOS,Oc1ccccc1O,2,2,1.0977999999999999,110.036779432
WUDGIN,[NH3+]CCN,2,1,-1.8129999999999988,61.07602470809
WUDHAI,COC(=O)C(C)(C)C(OCc1ccccc1)C(CCOC(=O)C(C)(C)C)c1ccccc1,0,5,5.534200000000006,440.25627425199997
WUDPOC,[NH3+]CCN,2,1,-1.8129999999999988,61.07602470809
WUFMAN,OCC(O)C1OC(=O)C(=C1[O-])O,3,6,-2.6051,175.02481152391002
WUGLAN,FC(F)(F)c1cc(NC(=S)NC2CCCCC2NC(=S)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc(c1)C(F)(F)F,4,2,8.346000000000002,656.0937772799999
WUJWAB,NC(=O)c1c[nH+]ccc1,1,1,-0.40040000000000053,123.05528926408999
WULTEE,Nc1cc[nH+]cc1,1,1,0.08289999999999981,95.06037464408999
WULTIJ,Cc1ccc2N=C([Te]c2n1)C(F)(F)F,0,2,2.01402,315.94670722
WUPGOE,CC1=CNC(=O)NC1=O,2,2,-0.6283800000000002,126.042927432
WUPGUK,CC1=CNC(=O)NC1=O,2,2,-0.6283800000000002,126.042927432
WUPPOP,CC(C)Oc1ccc(cc1C#N)C1=NC(=NO1)c1cccc2C([NH2+]CCO)CCc12,2,6,2.60548,405.19211708009
WUPSIJ,[NH3+]CC[NH3+],2,0,-2.529799999999999,62.08330116018
WUPWAG,[NH3+]C1(C)CC(OC(C)C1O)OC1C(O)C(O)C(CO)OC1Oc1c2Oc3ccc(cc3Cl)C(O)C(NC(=O)C([NH2+]C)CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC3C(=O)NC4C(=O)NC(C(O)c5ccc(Oc1cc3c2)c(Cl)c5)C(=O)NC(C(O)=O)c1cc(O)cc(O)c1c1cc4ccc1O,19,23,-1.6367999999999956,1449.4447525441797
WUQWUE,O=N(=O)N=C1NN=C(N1)C1=NNC(=C1N(=O)=O)C1=NNC(=C1N(=O)=O)C1=NNC(=NN(=O)=O)[N-]1,5,12,-2.1334999999999993,477.04817469991013
WURCUI,C[NH2+]C(C)C(O)c1ccccc1,2,1,0.30170000000000013,166.12264055209
WURNUW,N#CC(=Cc1ccc(cc1)c1ccccc1)c1cccnc1,0,2,4.812780000000004,282.115698448
WURPIM,N#CC(=Cc1ccc(cc1)c1ccccc1)c1cccnc1,0,2,4.812780000000004,282.115698448
WURPOO,OC(Cc1c[nH+]ccc1)(P(O)(=O)[O-])P(O)(=O)[O-],3,5,-2.2193,281.99379849991
WURPUU,OC(Cc1c[nH+]ccc1)(P(O)(=O)[O-])P(O)(=O)[O-],3,5,-2.2193,281.99379849991
WURPUU02,OC(Cc1c[nH+]ccc1)(P(O)(=O)[O-])P(O)(=O)[O-],3,5,-2.2193,281.99379849991
WURWEL,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2O,2,2,3.6092000000000026,272.177630008
WURZAO,[NH3+]C(C(C)C)C(=O)[O-],1,2,-1.9971999999999988,117.078978592
WUSFIA,OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,5,6,1.5460999999999996,290.079038168
WUSFOG,Oc1cc(O)c2CC(OC(=O)c3cc(O)c(O)c(O)c3)C(Oc2c1)c1ccc(O)c(O)c1,7,10,2.5276000000000005,442.0899967759999
WUSFOG02,Oc1cc(O)c2CC(OC(=O)c3cc(O)c(O)c(O)c3)C(Oc2c1)c1ccc(O)c(O)c1,7,10,2.5276000000000005,442.0899967759999
WUTDEX,CC(C)c1ccc(C)cc1O,1,1,2.824020000000002,150.104465068
WUTDEX01,CC(C)c1ccc(C)cc1O,1,1,2.824020000000002,150.104465068
WUTDOH,COc1cc(CC=C)ccc1O,1,2,2.1293,164.083729624
WUTDUN,CC(C)c1ccc(C)cc1O,1,1,2.824020000000002,150.104465068
WUTFAV,CC(C)c1ccc(C)c(O)c1,1,1,2.824020000000001,150.104465068
WUTFEZ,COc1cc(CC=C)ccc1O,1,2,2.1293,164.083729624
WUTHEA,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WUTHEA01,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WUTHIE,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
WUTHOK,CN1C(=O)N(C)C2=C(NC=N2)C1=O,1,5,-1.0397000000000005,180.064725496
