identifier,logp_crippen,mol_weight,hb_donors,hb_acceptors,smiles
VAVKUB,-0.11469999999999936,316.17869262799996,3,4,C[NH+](C)C(C)C(O)c1ccccc1.Nc1ccc(cc1)C(=O)[O-]
VAVLAI,0.4422000000000004,319.158371784,2,3,Fc1ccc(cc1)C(=O)[O-].C[NH+](C)C(C)C(O)c1ccccc1
VAVLUC,0.6115199999999996,315.18344365999997,2,3,C[NH+](C)C(C)C(O)c1ccccc1.Cc1cccc(c1)C(=O)[O-]
VAVMEN,-2.4805999999999964,296.15034638390995,2,5,C[NH+](C)C(C)C(O)c1ccccc1.O=C([O-])CCC(=O)[O-]
VAVYOK,-0.8671799999999994,292.11715499200005,3,7,Nc1ccc(c(O)c1)C(=O)[O-].COc1cc(C)[nH+]c(N)n1
VAWKIO,-0.8474999999999986,314.12263429599994,2,8,CN1C=NC2=C1C(=O)N(C)C(=O)N2C.CC(O)=O.CC(O)=O
VAWKOU,-0.9383999999999999,254.101504928,1,7,CC(O)=O.CN1C=NC2=C1C(=O)N(C)C(=O)N2C
VAWKUA,-0.39600000000000013,308.073239492,1,7,OC(=O)C(F)(F)F.CN1C=NC2=C1C(=O)N(C)C(=O)N2C
VAWLOV,-0.672579999999998,441.09079997191003,3,7,Cc1cc(ccc1c1ccc(cc1C)S(=O)(=O)[O-])S(=O)(=O)[O-].NC(N)=[NH2+].CC#N
VAWLUB,0.7211800000000008,496.01760629990986,3,6,NC(N)=[NH2+].Cc1cc(c(Cl)c(C)c1c1c(C)cc(c(Cl)c1C)S(=O)(=O)[O-])S(=O)(=O)[O-]
VAWMAI,0.7211800000000008,496.01760629990986,3,6,NC(N)=[NH2+].Cc1cc(c(Cl)c(C)c1c1c(C)cc(c(Cl)c1C)S(=O)(=O)[O-])S(=O)(=O)[O-]
VAWPEP,1.2044999999999997,348.11437811999997,2,4,O=C1[N-]S(=O)(=O)c2ccccc12.C[NH2+]C(C)C(O)c1ccccc1
VAWPIT,-0.27219999999999994,412.051126232,2,9,O=C1[N-]S(=O)(=O)c2ccccc12.NC1=[NH+]C(=O)N(C=C1)C1CSC(CO)O1
VAWQEQ,3.5707400000000025,490.1674763120001,0,5,O=C1[N-]S(=O)(=O)c2ccccc12.CN(C)C(=O)CC1=C([NH+]=C2C=CC(=CN12)C)c1ccc(C)cc1
VAXLIP,-0.6395000000000004,185.043655704,1,4,NC(=O)c1c[nH+]ccc1.O=N(=O)[O-]
VAXROD,-2.1361999999999988,221.080041212,2,4,NNC(=O)c1cc[nH+]cc1.CC#CC(=O)[O-]
VAXRUJ,-4.093399999999997,305.10117058,2,5,[NH3+]NC(=O)c1cc[nH+]cc1.CC#CC(=O)[O-].CC#CC(=O)[O-]
VAXSAQ,0.3450999999999997,302.101504928,2,6,CN1C(=O)N(C)C2=C(NC=N2)C1=O.OC(=O)c1ccccc1
VAXSAQ01,0.3450999999999997,302.101504928,2,6,CN1C(=O)N(C)C2=C(NC=N2)C1=O.OC(=O)c1ccccc1
VAXWAU,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU01,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU02,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU03,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU04,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU05,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU06,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU07,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU08,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAXWAU09,0.41240000000000004,198.0640568,2,4,OC(=O)CCC(O)=O.c1cnccn1
VAYTUL,1.9766999999999995,378.148633748,2,6,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC.F[B-](F)(F)F
VAYXOI,2.8997400000000013,345.114712468,1,5,COc1ccc2N=C(Nc2c1)S(=O)Cc1ncc(C)c(OC)c1C
VAYYAV,-5.131859999999995,415.0518276199099,2,8,Cc1[nH+]cc(C[N+]2=CSC(=C2C)CCO)c(N)n1.O=S(=O)([O-])[O-].[Cl-].O
VAZCUV,1.5098,446.197235152,2,5,CCC(Cl)C(=O)[O-].COc1ccc2nccc(C(O)C3CC4CC[NH+]3CC4C=C)c2c1
VAZGIN,0.10099999999999909,227.04798408,1,2,ClC(Cl)C(=O)[O-].[NH3+]C1CCCCC1
VECTOP,-0.7502000000000002,345.00315912799994,3,7,Nc1[nH+]nc(c(N)n1)c1cccc(Cl)c1Cl.OC(=O)C(=O)[O-]
VECVEH,2.7102000000000004,487.09264282799995,4,8,Nc1nnc(c(N)n1)c1cccc(Cl)c1Cl.CCC1(C(=O)NC(=O)NC1=O)c1ccccc1
VEFMOL,2.0385999999999997,401.129693836,2,4,COc1ccc2cccc(CC[NH+]=C(C)O)c2c1.O=S(=O)([O-])c1ccccc1
VEFNAY,-0.21539999999999865,357.1246084559999,2,4,COc1ccc2cccc(CC[NH+]=C(C)O)c2c1.CS(=O)(=O)[O-].O
VEFNEC,0.6093000000000006,339.114043772,2,4,CS(=O)(=O)[O-].COc1ccc2cccc(CC[NH+]=C(C)O)c2c1
VEFPUR01,3.0545000000000018,306.21949481999997,1,2,CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O.O
VEFQIJ,0.4525,341.093308328,3,4,COc1ccc2cccc(CC[NH+]=C(C)O)c2c1.OS(=O)(=O)[O-]
VEFYAG,4.477900000000004,392.29265976,3,3,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
VEGHUN,-1.455799999999999,479.066835872,4,7,O.O.O.OS(=O)(=O)c1cccc2c1cccc2S(O)(=O)=O.NNC(=O)c1ccncc1
VEGLEZ,-0.7241999999999988,426.066776296,2,6,O=C1[N-]S(=O)(=O)c2ccccc12.O=C1[N-]S(=O)(=O)c2ccccc12.[NH3+]CC[NH3+]
VEGLEZ01,-0.7241999999999988,426.066776296,2,6,O=C1[N-]S(=O)(=O)c2ccccc12.O=C1[N-]S(=O)(=O)c2ccccc12.[NH3+]CC[NH3+]
VEHZEN,-3.421899999999997,183.092914404,4,4,[SH-].OCC[NH+](CCO)CCO
VEHZIR,-6.147799999999996,185.081871052,4,3,[Cl-].OCC[NH+](CCO)CCO
VEHZIR01,-6.147799999999996,185.081871052,4,3,[Cl-].OCC[NH+](CCO)CCO
VEHZIR02,-6.147799999999997,185.081871052,4,3,OCC[NH+](CCO)CCO.[Cl-]
VEHZIR03,-6.147799999999996,185.081871052,4,3,[Cl-].OCC[NH+](CCO)CCO
VEHZIR04,-6.147799999999996,185.081871052,4,3,[Cl-].OCC[NH+](CCO)CCO
VEJNIK,-3.7395999999999976,272.12409709609,2,4,O=C([O-])c1ccc(cc1)N(=O)=O.[NH2+]1CC[NH2+]CC1.O
VEJXAJ,-1.040399999999999,178.05897142,4,3,OC(=O)CCC(O)=O.NC(N)=O
VEJXAJ01,-1.040399999999999,178.05897142,4,3,OC(=O)CCC(O)=O.NC(N)=O
VEJXAJ02,-1.040399999999999,178.05897142,4,3,OC(=O)CCC(O)=O.NC(N)=O
VEJXAJ03,-1.040399999999999,178.05897142,4,3,OC(=O)CCC(O)=O.NC(N)=O
VEJXAJ04,-1.040399999999999,178.05897142,4,3,OC(=O)CCC(O)=O.NC(N)=O
VEJXAJ05,-1.040399999999999,178.05897142,4,3,OC(=O)CCC(O)=O.NC(N)=O
VEJXAJ06,-1.040399999999999,178.05897142,4,3,OC(=O)CCC(O)=O.NC(N)=O
VEJXAJ07,-1.040399999999999,178.05897142,4,3,OC(=O)CCC(O)=O.NC(N)=O
VEJYUH,2.2735000000000003,451.0175736080001,2,7,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl.c1cc(ccn1)c1ccncc1
VEJZAO,0.9154,416.00158919600005,3,6,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl.NC(=O)c1ccccc1
VEJZOC,2.7769000000000013,477.0332236720001,2,7,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl.c1cc(ccn1)C=Cc1ccncc1
VEKBEV,0.3103999999999999,416.99683816400005,3,7,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl.NC(=O)c1ccncc1
VEKKOO,-1.4856599999999986,290.11462957191,1,6,Cc1[nH+]c2nc(N)ccc2c(C)c1.O=C([O-])CCC(=O)[O-]
VELREM,-1.8904999999999974,465.15474294799986,3,7,OC(=O)C1=CN(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2C1=O.OC(=O)C=CC(=O)[O-].O
VELRIQ,-3.540199999999995,452.14746649590995,2,8,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1.O=C([O-])C=CC(=O)[O-].O
VELROW,-3.0301999999999962,471.1653076319999,3,7,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1.OC(=O)C=CC(=O)[O-].O.O
VELRUC,-2.2054999999999962,453.1547429479999,3,7,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1.O.OC(=O)C=CC(=O)[O-]
VELWAN,2.4607,361.990218932,0,5,BrN1C(=O)c2ccccc2C1=O.COC(=O)c1cccnc1
VEMQAI,-3.0087400000000004,154.060308812,3,4,[O-]N=C(C#N)C#N.NC(N)=[NH2+]
VEPSOA,-2.855599999999998,282.07543265209,2,5,O=N(=O)c1ccc(cc1)S(=O)(=O)[O-].O.[NH3+]CC[NH3+]
VEPTAN,-3.699999999999995,372.07074119608995,4,7,O.[NH3+]CC(O)=O.[NH3+]CC(O)=O.O=N(=O)c1ccc(cc1)S(=O)(=O)[O-]
VESXAV,3.0583000000000014,419.1944022679999,3,6,CC1CCC2C(C)C(=O)NC3OC4(C)CCC1C23OO4.OC(=O)c1ccccc1O
VESXID,1.9036999999999997,399.1893168879999,3,6,CC1CCC2C(C)C(=O)NC3OC4(C)CCC1C23OO4.OC(=O)CCC(O)=O
VESZEB,0.07920000000000038,308.14845512,2,7,COc1cc(ccc1O)C(O)=O.C1N2CN3CN1CN(C2)C3
VESZOL,-2.9073999999999973,272.13722174000003,3,5,COc1cc(ccc1O)C(=O)[O-].[NH2+]1CCNCC1.O
VETQIU,-3.9765000000000006,157.015726704,4,3,OS(=O)(=O)[O-].NC(N)=[NH2+]
VETVOG,1.2683000000000002,319.13321965600005,2,5,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CCNCC1
VETVOG03,1.2683000000000002,319.13321965600005,2,5,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CCNCC1
VETWAT,-3.316199999999996,454.16311655991007,2,8,O.O=C([O-])CCC(=O)[O-].CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1
VETWEX,-3.1962999999999964,459.1653076319999,3,7,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1.OC(=O)CC(=O)[O-].O.O
VETWIB,-2.2054999999999962,453.1547429479999,3,7,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH2+]CC1.O.OC(=O)C=CC(=O)[O-]
VEVBEG,-6.443099999999999,174.988364592,2,5,O=[Cl](=O)(=O)[O-].[NH3+]CC(O)=O
VEVLIR,3.160000000000001,368.1259883599999,3,3,OC(=O)C1C(C2c3ccccc3C1c1ccccc21)C(O)=O.CCC(O)=O
VEVLIR01,3.160000000000001,368.1259883599999,3,3,OC(=O)C1C(C2c3ccccc3C1c1ccccc21)C(O)=O.CCC(O)=O
VEVPOD,3.2981000000000007,427.1379500119999,4,6,COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1.OC(=O)CCCC(O)=O
VEVQAQ,0.30059999999999976,399.1066498839999,2,7,COC(=O)NC1=[NH+]c2cc(ccc2N1)C(=O)c1ccccc1.COC(=O)C(=O)[O-]
VEVYAW,-1.2766999999999986,428.2257619719999,2,8,C1COCCOCCOCCOCCOCCO1.Oc1ccc(O)cc1.O.O.O
VEWFIQ,1.9716999999999993,452.26482226400003,2,8,CN(C)C(=O)C1=Cc2cnc(Nc3ccc(cn3)N3CCNCC3)nc2N1C1CCCC1.O
VEWJAI,3.7837000000000005,349.9850826719101,3,0,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.NC(N)=[NH2+]
VEXZUX,-0.26610000000000045,345.13247070799997,2,6,O=N(=O)c1ccc(cc1)N1CC[NH2+]CC1.Oc1ccccc1C(=O)[O-]
VEYMAQ,-4.964499999999997,304.101898852,3,5,O=C1NC=C(C(=O)[O-])C(=O)N1.Nc1cc[nH+]cc1.O.O.O
VEYMOE,-2.4903999999999984,250.0702048,3,5,O=C1NC(=O)C=C(N1)C(=O)[O-].Nc1cc[nH+]cc1
VEYRAV,1.5392000000000006,343.02436184,2,3,[NH3+]c1ccc(cc1)S(=O)(=O)N=C1NC=CS1.F[B-](F)(F)F
VEYREZ,-1.9234999999999989,369.9842863039099,2,7,[NH3+]c1ccc(cc1)S(=O)(=O)N=C1NC=CS1.O=S(=O)([O-])[O-].O
VEYYEG,1.2297000000000005,417.04868370800006,2,6,[NH3+]c1ccc(cc1)S(=O)(=O)N=C1NC=CS1.O=S(=O)([O-])c1ccc[cH2][cH2]1.[H].[H]
VEZWOM,0.9459000000000009,335.132015942,2,5,CCOP([O-])(=S)OCC.C[NH2+]C(C)C(O)c1ccccc1
VIBYOX,4.175200000000003,274.11061306799996,1,3,Oc1ccccc1.c1cnc2c(c1)ccc1cccnc21
VICKEX,-1.1609999999999991,249.04022373400002,3,4,OP(=O)([O-])Oc1ccccc1.[NH3+]CC(O)=O
VIDDUI,-0.4432000000000003,251.040542396,2,3,[NH3+]c1ccc(cc1)C(O)=O.FC(F)(F)C(=O)[O-]
VIDJEX,-1.731359999999994,328.191755848,2,1,[Cl-].CCC[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C.O
VIDJEX01,-1.7313599999999967,328.191755848,2,1,CCC[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C.O.[Cl-]
VIDMUR,0.3189000000000004,469.085653168,2,7,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl.CN(C)C(C)=O.CN(C)C(C)=O
VIFQIL01,3.2541200000000012,270.061612188,1,3,CC1=C(C=NO1)C(=O)Nc1ccc(cc1)C(F)(F)F
VIFQIL02,3.2541200000000012,270.061612188,1,3,CC1=C(C=NO1)C(=O)Nc1ccc(cc1)C(F)(F)F
VIGDEV,3.265200000000001,406.1641051839999,2,6,C(N1C=CC=N1)c1ccc(CN2C=Nc3ccccc23)cc1.OC(=O)CCC(O)=O
VIGGOI,3.493800000000003,398.13789043599996,1,3,NC(=O)N1c2ccccc2C=Cc2ccccc12.[O-][n+]1cc[n+]([O-])c2ccccc12
VIGGUO,2.3406000000000002,348.12224037199996,1,3,NC(=O)N1c2ccccc2C=Cc2ccccc12.[O-][n+]1cc[n+]([O-])cc1
VIGNII,2.04024,474.16682121400004,3,7,OP(O)(O)=O.CN1N(C(=O)C=C1C)c1ccccc1.CN1N(C(=O)C=C1C)c1ccccc1
VIGPUZ,3.992480000000003,464.093009632,1,4,CNC(=O)c1ccc(cc1F)N1C(=S)N(C(=O)C1(C)C)c1ccc(C#N)c(c1)C(F)(F)F
VIGROS,-4.116199999999997,226.095356928,2,4,[NH3+]CC[NH3+].O=C([O-])c1ccc(cc1)C(=O)[O-]
VIGSUZ,-2.689499999999998,313.12549406409,2,5,O=N(=O)c1ccc2[N-]N=C(c2c1)N(=O)=O.[NH2+]1CC[NH2+]CC1.O
VIGVEM,-0.9952000000000001,259.08636784,2,3,O.O.F[B-](F)(F)F.NC1=[NH+]C=NC2=C1N=CN2
VIJTIR,0.2939000000000014,276.15862588,1,5,C1N2CN3CN1CN(C2)C3.OC(=O)Cc1ccccc1
VIKDUO,-0.38940000000000013,204.05174416999998,2,0,F[Si-2](F)(F)(F)(F)F.[NH3+]CC[NH3+]
VIKDUO01,-0.38940000000000013,204.05174416999998,2,0,F[Si-2](F)(F)(F)(F)F.[NH3+]CC[NH3+]
VIKKEG,-3.7778,132.05349211600003,2,3,[NH3+]C(CC(N)=O)C(=O)[O-]
VIKLOR,-1.698699999999998,281.0899372,3,4,[NH3+]C(Cc1ccccc1)C(=O)[O-].OC(=O)C=CC(O)=O
VIKLUX,-2.2853999999999965,233.0899372,3,4,[NH3+]C(C(C)C)C(=O)[O-].OC(=O)C=CC(O)=O
VIKWUL,-10.064800000000005,201.05480077599998,4,0,C[N+](C)=C(N)[NH+]=C(N)N.[Cl-].[Cl-]
VILLAE,-8.389899999999995,302.07122906409,2,4,[OH2][Mg+2]([OH2])([OH2])([OH2])([OH2])[OH2].NC1=NC=NC2=C1NC=N2.[Cl-]
VILLEI,-8.389899999999995,346.02071348409004,2,4,[OH2][Mg+2]([OH2])([OH2])([OH2])([OH2])[OH2].NC1=NC=NC2=C1NC=N2.[Br-]
VILLIM,-10.149899999999997,366.05088754408996,2,8,[OH2][Mg+2]([OH2])([OH2])([OH2])([OH2])[OH2].NC1=NC=NC2=C1N=CN2.O=[Cl](=O)(=O)[O-]
VIPWEZ01,2.620000000000001,235.066699656,1,3,CC1=C(SCCO1)C(=O)Nc1ccccc1
VIPXOJ,1.0940400000000006,390.18379507200007,2,7,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1.C1CN2CCN1CC2
VIRAZL,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL01,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL02,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL03,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL04,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL05,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL06,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL07,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL08,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL09,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL10,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL11,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL12,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL13,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL14,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL15,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL16,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL17,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL18,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL19,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL20,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL21,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL22,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL23,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL24,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL25,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL28,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL29,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL30,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRAZL31,-3.0114999999999994,244.080769484,4,8,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O
VIRKIU,1.3838000000000004,234.100442308,2,3,CC=CC=CC(O)=O.NC(=O)c1cccnc1
VIRRIB,-3.0045999999999973,199.14410426809,2,2,CC=CC=CC(=O)[O-].[NH2+]1CC[NH2+]CC1
VISQAR01,-1.248619999999996,340.191755848,2,3,COc1cccc(c1)C1(O)CCCCC1C[NH+](C)C.CC#N.[Cl-]
VIVZEF,0.7667999999999998,211.084457896,3,4,Oc1ccc(O)cc1.CC(=O)NC(C)=O
VIVZIJ,2.8409000000000004,301.131408088,3,4,CCCC(=O)NC(=O)c1ccccc1.Oc1ccc(O)cc1
VIWSON,2.2697000000000003,316.105921612,3,4,OC(=O)CCC(=O)Nc1ccccn1.OC(=O)c1ccccc1
VIXQOK02,-1.8583999999999965,408.17975524799994,4,4,[NH3+]C(CC1=CNc2ccccc12)C(=O)[O-].[NH3+]C(CC1=CNc2ccccc12)C(=O)[O-]
VIXRIH,-1.9791000000000003,284.97262621999994,1,1,Oc1c(Cl)cc(Cl)c2ccc[nH+]c12.[Cl-].O.O
VOBNEG,3.221100000000002,328.20384475599997,3,3,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C.CO
VOBNEG01,3.221100000000002,328.20384475599997,3,3,CC12CCC3C(CCc4cc(O)ccc34)C1CCC2(O)C#C.CO
VOCZAP,1.5034199999999993,307.132076784,1,4,O=C([O-])c1ccccc1.Cc1[nH+]c(N)nc(c1)c1ccccc1
VOCZET,2.06044,245.11642672,2,4,OC(=O)c1ccccc1.Cc1cc(C)nc(N)n1
VOCZET01,2.06044,245.11642672,2,4,OC(=O)c1ccccc1.Cc1cc(C)nc(N)n1
VOCZET02,2.06044,245.11642672,2,4,OC(=O)c1ccccc1.Cc1cc(C)nc(N)n1
VOCZET04,2.06044,245.11642672,2,4,Cc1cc(C)nc(N)n1.OC(=O)c1ccccc1
VOGGUW,-1.088499999999999,271.095691276,4,3,Oc1ccccc1C(=O)[O-].[NH2+]=C1Nc2ccccc2N1
VOHKUA,3.2734000000000014,399.0711334040001,3,6,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1.O=C1Nc2ccccc2S1
VOHPUF,-0.32060000000000016,268.075468808,1,4,F[B-](F)(F)F.CN1C(=O)N(C)C2=C([NH+]=CN2)C1=O
VOHQAM,-5.441299999999998,234.051967892,1,4,[Cl-].CN1C(=O)N(C)C2=C([NH+]=CN2)C1=O.O
VOHQEQ,-5.441299999999998,278.001452312,1,4,[Br-].CN1C(=O)N(C)C2=C([NH+]=CN2)C1=O.O
VOJFEI,-0.7169999999999979,425.11994032009,4,6,OC(=O)c1ccccc1SSc1ccccc1C(=O)[O-].[NH2+]1CC[NH2+]CC1.CO
VOKDIL,-4.7963999999999976,276.044978232,2,6,O=S(=O)([O-])CCS(=O)(=O)[O-].[NH2+]1CC[NH2+]CC1
VOKDIL01,-4.7963999999999976,276.044978232,2,6,O=S(=O)([O-])CCS(=O)(=O)[O-].[NH2+]1CC[NH2+]CC1
VOKHEJ,-5.322199999999999,141.019270796,3,2,[NH3+]C(CO)C(O)=O.[Cl-]
VOKREV,0.2926999999999998,268.049549608,4,4,FC1=CNC(=O)NC1=O.OC(=O)c1ccccc1O
VOKWUN,-5.340999999999996,285.11721659208996,4,2,[Br-].CCC([NH2+]CC[NH2+]C(CC)CO)CO
VOLROG,0.08189999999999958,377.13353332799994,4,7,NC(=O)c1cnccn1.NC(=O)c1ccncc1.OC(=O)CCCC(O)=O
VOLVOL,1.7836999999999998,432.17573248800005,3,9,CCOC(=O)Nc1cccc(NC(=O)OCC)c1.CN1C(=O)N(C)C2=C(NC=N2)C1=O
VOPCOU,3.663800000000002,432.26242225199985,4,4,CC1(O)CCC2C3CCC4CC5=NNC=C5CC4(C)C3CCC12C.OC(=O)CC(O)=O
VOPLAO,0.060520000000002516,372.1579742480001,3,4,CCOC(=O)[N-]S(=O)(=O)c1ccc(C)cc1.C[N+](C)=C(N)N=C(N)N
VOPSUS,4.041420000000002,488.10757848799983,1,7,CC(C)COc1ccc(cc1C#N)C1=[NH+]C(=C(S1)C(O)=O)C.Cc1ccc(cc1)S(=O)(=O)[O-]
VOQKIV,-2.2940999999999923,495.215154776,2,7,[NH3+]C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)[O-])C)C1=CCC=CC1.CN(C)C=O.CN(C)C=O
VORCOV,0.7355999999999998,252.085854864,4,4,N1C=CN=C1C1=NC=CN1.OC(=O)CCC(O)=O
VORWEH,3.749900000000001,457.17628547609,3,4,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O.Nc1cc[nH+]cc1.[H]
VORWIL,1.937499999999999,487.18739873999994,2,5,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].O.CNc1cc[nH+]cc1
VORWUY,2.0436800000000006,242.06914218,2,4,N#Cc1ccccn1.OC(=O)c1ccccc1O
VOTFIT,-3.6354999999999955,445.1090601119999,3,2,CC[NH+](CC)Cc1cc(Nc2cc[nH+]c3cc(Cl)ccc23)ccc1O.[Cl-].[Cl-].O
VOTFIT01,-3.6354999999999937,445.1090601119999,3,2,[Cl-].CC[NH+](CC)Cc1cc(Nc2cc[nH+]c3cc(Cl)ccc23)ccc1O.[Cl-].O
VOVRAB,1.19599,274.06367994,3,5,S=C1NC=NC2=C1NC=N2.NC(=O)c1ccncc1
VOVZEN,-0.039400000000000934,263.07937251600003,2,4,OC(=O)CCC(=O)[O-].Oc1cccc2ccc[nH+]c12
VOWHOE,-9.99580000000001,382.20636392,4,8,[NH3+]C(CCC(=O)[O-])C(=O)[O-].[NH3+]C(CCC(=O)[O-])C(=O)[O-].[NH3+]CCCC[NH3+]
VOWHUK,-5.872700000000002,236.16048260409,3,4,[NH3+]C(CCC(=O)[O-])C(=O)[O-].[NH3+]CCCC[NH3+]
VOXDUH,-0.45330000000000026,299.03022584,1,1,Clc1ccccc1C[NH+]1CCC2=C(C1)C=CS2.[Cl-]
VOXDUH01,-0.45330000000000026,299.03022584,1,1,Clc1ccccc1C[NH+]1CCC2=C(C1)C=CS2.[Cl-]
VUBCAW,0.7674000000000014,289.098189812,2,1,[Cl-].NC(=O)N1c2ccccc2C=Cc2ccccc12.[NH4+]
