identifier,logp_crippen,mol_weight,hb_donors,hb_acceptors,smiles
SICHUI,12.53289999999998,947.530932928,6,6,O=C(Nc1ccccc1NC(=O)Nc1ccccc1NC(=O)c1ccccc1)Nc1ccccc1NC(=O)c1ccccc1.O=C([O-])c1ccccc1.CCCC[N+](CCCC)(CCCC)CCCC
SICPUS,-3.8474999999999993,244.080769484,3,4,O=C([O-])c1ccccc1N(=O)=O.NC(N)=[NH2+].O
SIDMOH,-3.0227999999999993,226.0702048,3,4,O=C([O-])c1ccc(cc1)N(=O)=O.NC(N)=[NH2+]
SIFGOD,4.477900000000004,392.29265976,3,3,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
SIFYUF,4.758900000000005,1671.4613027199991,16,36,Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1.Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1.Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1.NC(=O)c1cnccn1.NC(=O)c1cnccn1.NC(=O)c1cnccn1.NC(=O)c1cnccn1.NC(=O)c1cnccn1.NC(=O)c1cnccn1.NC(=O)c1cnccn1
SIGGEV,-4.54231,228.045446596,3,6,O=N(=O)[C-](N(=O)=O)N(=O)=O.O.NC(N)=[NH2+]
SIHBIX,2.2960399999999996,294.08835339999996,3,5,Cc1nc(C)c(Cl)c(N)n1.Nc1ccc(cc1)C(O)=O
SIHCER,-4.484799999999998,206.126657056,2,4,[NH3+]CCCCC([NH3+])C(=O)[O-].CC(=O)[O-]
SIHJIC,-3.589979999999999,237.000055344,2,2,[Br-].C[n+]1ccc(O)c(O)c1C.O
SIHMEE,2.7138400000000003,279.077454368,2,4,Cc1nc(C)c(Cl)c(N)n1.OC(=O)c1ccccc1
SIHQOR,-0.09860000000000052,255.085520516,3,5,NC(=O)c1cnccn1.OC(=O)CCCC(O)=O
SIHRAE,-0.8787999999999998,227.054220388,3,5,NC(=O)c1cnccn1.OC(=O)CC(O)=O
SIHRAE01,-0.8787999999999998,227.054220388,3,5,NC(=O)c1cnccn1.OC(=O)CC(O)=O
SIHXEM,4.058700000000006,939.3650546680002,3,17,COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12.COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12.O.O.CCC(C)O.[H]
SIHXOW,5.618100000000009,1020.2415269560001,2,16,Brc1ccccc1.COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12.COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12.O.O
SIHXUC,4.763800000000009,987.3160930960001,2,18,COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12.COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12.O=N(=O)c1ccccc1.O.O
SIHYIT,4.291600000000004,691.0377107160901,0,0,[I-].Fc1c(F)c(Br)c(F)c(F)c1Br.C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
SIHYOZ,3.419400000000002,715.0476697640901,0,0,Ic1ccc(I)cc1.[I-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
SIHYUF,3.975800000000003,787.0099825160901,0,0,[I-].Fc1c(F)c(I)c(F)c(F)c1I.C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
SIJWUF,-5.4941,256.946138,3,1,[NH2+]=C1NC(=O)NC=C1F.[I-]
SIJXAM,-2.4955999999999983,473.0929087040001,6,8,O=C1[N-]S(=O)(=O)c2ccccc12.[NH2+]=C1NC(=O)NC=C1F.NC1=NC(=O)NC=C1F.CO
SIJXEQ,-1.5953000000000002,312.03285398800006,3,4,O=C1[N-]S(=O)(=O)c2ccccc12.[NH2+]=C1NC(=O)NC=C1F
SIJXIU,-1.8376000000000003,321.06332282799997,4,8,NC1=NC(=O)NC=C1F.NC1=[NH+]C(=O)NC=C1F.O=N(=O)[O-]
SIJXOA,-5.474399999999999,384.0589657199999,6,8,[NH2+]=C1NC(=O)NC=C1F.[NH2+]=C1NC(=O)NC=C1F.O=N(=O)[O-].O=N(=O)[O-]
SIJXUG,-5.5059,766.6944941278199,4,6,[I-].II[I-].NC1=NC(=O)NC=C1F.NC1=NC(=O)NC=C1F
SIJYAN,0.0691000000000001,208.9600021,2,3,Br.NC1=NC(=O)NC=C1F
SIJYER,-5.4941,208.9600021,3,1,[NH2+]=C1NC(=O)NC=C1F.[Br-]
SIJYER01,-5.4940999999999995,208.9600021,3,1,[Br-].[NH2+]=C1NC(=O)NC=C1F
SIKKIK,1.3847,300.07462148400003,3,6,Oc1cc2OC(=O)C=Cc2cc1O.NC(=O)c1cccnc1
SIKLIH,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH01,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH02,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH03,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH04,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH05,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH06,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH07,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH08,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH09,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH10,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SIKLIH12,4.364100000000001,295.01668395200005,2,2,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
SILFEZ,-0.329599999999993,622.3465457999998,6,8,OC(C(O)=O)c1ccccc1.[NH3+]CC(CC(C)C)CC(=O)[O-].[NH3+]CC(CC(C)C)CC(=O)[O-].OC(C(O)=O)c1ccccc1
SILFEZ01,-0.32959999999999345,622.3465458000001,6,8,OC(C(O)=O)c1ccccc1.OC(C(O)=O)c1ccccc1.[NH3+]CC(CC(C)C)CC(=O)[O-].[NH3+]CC(CC(C)C)CC(=O)[O-]
SILRAJ,3.0222000000000016,658.8617560280001,0,0,IC(I)I.[Br-].CCC[N+](CCC)(CCC)CCC
SILREN,3.0222000000000016,614.912271608,0,0,IC(I)I.[Cl-].CCC[N+](CCC)(CCC)CCC
SILRIR,4.582600000000003,762.910492184,0,0,IC(I)I.CCCC[N+](CCCC)(CCCC)CCCC.[I-]
SILSIS,-0.8224999999999993,440.03401336791006,2,9,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-].Nc1nc[nH+]c2N=CNc12.O
SIMBEY,0.4581999999999993,266.081518432,4,5,NC1=NC(=O)NC=C1F.Nc1ccc(cc1)C(O)=O
SIMBIC,1.9226999999999999,273.14886972,3,4,NC1=NC(=O)NC=C1F.CCCCCCCC(O)=O
SIMBOI,-3.0761999999999983,646.2284310560001,4,18,NC1=NC(=O)NC=C1F.NC1=NC(=O)NC=C1F.CN1C=NC2=C1C(=O)N(C)C(=O)N2C.CN1C=NC2=C1C(=O)N(C)C(=O)N2C
SIMDOK,4.090220000000002,261.055656304,2,2,Cc1c(Cl)cccc1Nc1ccccc1C(O)=O
SIMDOK01,4.090220000000002,261.055656304,2,2,Cc1c(Cl)cccc1Nc1ccccc1C(O)=O
SIMFEC,4.147200000000001,281.06636322,2,2,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F
SIMFUS,4.090220000000002,261.055656304,2,2,Cc1c(Cl)cccc1Nc1ccccc1C(O)=O
SIMGAZ,3.7452400000000017,241.11027872,2,2,Cc1cccc(Nc2ccccc2C(O)=O)c1C
SIMGED,4.090220000000002,261.055656304,2,2,Cc1c(Cl)cccc1Nc1ccccc1C(O)=O
SIMJEE,-2.338779999999999,289.028789924,2,4,[NH3+]c1ccc(cc1)S(=O)(=O)NC1=NOC(=C1)C.[Cl-]
SIMJUU,-2.7844999999999995,309.051633544,2,6,O=[Cl](=O)(=O)[O-].Nc1ccc2cc3ccc(N)cc3[nH+]c2c1
SIMXAR,-6.907600000000006,641.1879383320899,8,4,NC(Nc1ccc(Cl)cc1)=NC(N)=[NH+]CCCCCC[NH+]=C(N)N=C(N)Nc1ccc(Cl)cc1.O.O.O=[Cl](=O)(=O)[O-]
SIMXEV,-4.625999999999996,714.2407636,10,6,NC(Nc1ccc(Cl)cc1)=NC(=[NH2+])NCCCCCCNC(=[NH2+])N=C(N)Nc1ccc(Cl)cc1.O.OC(=O)CC(O)(CC(=O)[O-])C(=O)[O-]
SIMXUK,-2.2246999999999995,252.059365344,6,5,OC(=O)CC(O)(CC(O)=O)C(O)=O.NC(N)=O
SIQJAG,3.5344000000000024,554.2580858199999,2,5,Fc1ccc(cc1)C(=O)CCC[NH+]1CCN(CC1)C(c1ccccc1)c1ccccc1.Oc1ccccc1C(=O)[O-]
SIQMEO,-4.902599999999999,199.99827949191,3,6,NC(N)=[NH2+].O=C=O.O=S(=O)([O-])[O-]
SIQXOI,-3.7143999999999995,214.03547270200002,4,4,[NH3+]C(CC(N)=O)C(O)=O.OP(=O)[O-]
SIRBUR,1.3224999999999998,248.068473484,2,5,COC1=CC(=O)C=CC1=O.Oc1ccc(O)cc1
SIRKEL,-0.2582999999999991,253.131408088,2,4,Oc1ccccc1C(=O)[O-].[NH3+]C(C)(C)CC(C)=O
SIRKIP,1.2223,293.08993720000007,4,5,Oc1ccccc1C(=O)[O-].OC(=O)c1ccccc1O.[NH4+]
SISCII,19.358900000000013,2478.2658787559994,0,15,O=C1N2CN3C4C(N(CN5C6C(N(CN7C8C(N(CN9C%10C(N(CN%11C%12C(N(CN1C1C2N(Cc2ccccc2)C(=O)N1Cc1ccccc1)C%11=O)N(Cc1ccccc1)C(=O)N%12Cc1ccccc1)C9=O)N(Cc1ccccc1)C(=O)N%10Cc1ccccc1)C7=O)N(Cc1ccccc1)C(=O)N8Cc1ccccc1)C5=O)N(Cc1ccccc1)C(=O)N6Cc1ccccc1)C3=O)N(Cc1ccccc1)C(=O)N4Cc1ccccc1.O=C([O-])c1ccccc1.CCCC[N+](CCCC)(CCCC)CCCC.CCOCC.O.O
SITBIG,-10.157400000000008,339.17539813999997,5,6,[NH3+]C(CCCNC(N)=[NH2+])C(=O)[O-].[NH3+]C(CCC(=O)[O-])C(=O)[O-].O
SITBOM,-9.722800000000007,307.149183392,5,6,[NH3+]C(CCCNC(N)=[NH2+])C(=O)[O-].[NH3+]C(CC(=O)[O-])C(=O)[O-]
SIWCEG,-0.9252199999999908,515.2186988679999,2,5,[Cl-].CC#N.CCOC(=O)C([NH2+]C(C)C(=O)N1Cc2ccccc2CC1C(O)=O)CCc1ccccc1
SIWYEF,-45.71720000000021,3285.37561768,44,78,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O.OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O.CN1C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1.CN1C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1.[H].[H].[H].[H].[H].[H]
SIXZOO,-3.365499999999999,167.079372516,2,3,OC(=O)CCC(=O)[O-].[NH3+]C.O
SIXZOO02,-3.365499999999999,167.079372516,2,3,OC(=O)CCC(=O)[O-].[NH3+]C.O
SIXZUU,-2.5894999999999984,163.084457896,2,3,OC(=O)CCC(=O)[O-].C[NH2+]C
SIYNOH,2.7787000000000006,427.13795001199986,3,8,CC(C)N1N=CC=C1c1ncccc1COc1cccc(O)c1C=O.OC(=O)C(O)=O
SIYPUL,-11.233600000000006,2492.4440525438217,4,12,[NH2]1CC[NH2][Ba+2]23456781O1CCO2CCN23CCO4CCO5CCN6(CC1)CCO7CCO8CC2.[Se]1[Se][Se][Te-2]2([Se][Se]1)[Se][Se][Se][Se][Se]2.[Se]1[Se][Se][Te-2]2([Se][Se]1)[Se][Se][Se][Se][Se]2.NCCN
SIYSIE,5.502000000000005,732.023002884,3,8,CCOC(=O)C1=C(CSc2ccccc2)N(C)c2cc(Br)c(O)c(C[NH+](C)C)c12.ClC(Cl)Cl.Oc1ccccc1C(=O)[O-]
SIYTED,2.394100000000001,295.095691276,2,3,COC(=O)N=C1Nc2ccc(cc2N1)C(=O)c1ccccc1
SIYYIK,3.515600000000001,614.1086198119999,3,8,CCOC(=O)C1=C(CSc2ccccc2)N(C)c2cc(Br)c(O)c(C[NH+](C)C)c12.Oc1ccccc1C(=O)[O-]
SIYYIK01,3.515600000000001,614.1086198119999,3,8,CCOC(=O)C1=C(CSc2ccccc2)N(C)c2cc(Br)c(O)c(C[NH+](C)C)c12.Oc1ccccc1C(=O)[O-]
SIZKIX,-5.9444,264.059365344,4,6,[NH3+]CC(O)=O.O=C1C(=O)C(=C1[O-])[O-].[NH3+]CC(O)=O
SIZKIX01,-3.2467999999999995,264.059365344,6,8,NCC(O)=O.NCC(O)=O.OC1=C(O)C(=O)C1=O
SIZKIX02,-5.944399999999998,264.059365344,4,6,O=C1C(=O)C(=C1[O-])[O-].[NH3+]CC(O)=O.[NH3+]CC(O)=O
SIZKUJ,-4.321999999999993,462.14857427199996,4,10,OC1=C([O-])C(=O)C1=O.OC1=C([O-])C(=O)C1=O.C[N+](C)(C)CC(O)=O.C[N+](C)(C)CC(O)=O
SIZZUZ,1.9439,541.1332720560001,3,9,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl.CN(C)c1ccncc1.CN(C)c1ccncc1
SLCADA10,-0.8796999999999988,287.101839276,2,7,Oc1ccccc1C(=O)[O-].CN1C=Nc2c(N)[nH+]cnc12
SLCADB10,-0.16140000000000043,232.084792244,2,4,Oc1ccccc1C(=O)[O-].Nc1[nH+]cccc1
SLCADC01,0.11420000000000025,198.0640568,4,3,OC(=O)c1ccccc1O.NC(N)=O
SLCADC10,0.11420000000000025,198.0640568,4,3,OC(=O)c1ccccc1O.NC(N)=O
SLFNMA01,1.16802,264.068096624,2,5,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
SLFNMA02,2.3360400000000006,528.136193248,4,10,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1.Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
SLFNMA03,1.16802,264.068096624,2,5,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
SLFNMA04,2.3360400000000006,528.136193248,4,10,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1.Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
SLFNMA05,1.16802,264.068096624,2,5,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
SLFNMA06,1.16802,264.068096624,2,5,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
SLFNMB01,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB02,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB03,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB04,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB05,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB06,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB07,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB08,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB09,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB10,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB11,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB12,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB13,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB14,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB15,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB16,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB17,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB18,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB19,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB20,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB21,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB22,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMB23,1.3660199999999998,253.052112212,2,5,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1
SLFNMD01,1.4764400000000002,278.08374668799996,2,5,CC1=CC(=NC(=N1)NS(=O)(=O)c1ccc(N)cc1)C
SLFNMD10,1.4764399999999998,278.083746688,2,5,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
SLFNMD11,1.4764399999999998,278.083746688,2,5,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
SLFNMG01,0.0935999999999998,214.04121318,2,4,CC(=O)NS(=O)(=O)c1ccc(N)cc1
SLFSXZ,1.67444,267.067762276,2,5,CC1=NOC(=C1C)NS(=O)(=O)c1ccc(N)cc1
SLFSXZ01,1.67444,267.067762276,2,5,CC1=NOC(=C1C)NS(=O)(=O)c1ccc(N)cc1
SLFSXZ10,1.67444,267.067762276,2,5,CC1=NOC(=C1C)NS(=O)(=O)c1ccc(N)cc1
SLFSXZ12,1.67444,267.067762276,2,5,CC1=NOC(=C1C)NS(=O)(=O)c1ccc(N)cc1
SMZTMP,2.6236200000000007,543.1900026480001,4,12,CC1=CC(=NO1)NS(=O)(=O)c1ccc(N)cc1.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
SMZTMP01,2.6360200000000003,543.1900026479999,3,11,COc1cc(Cc2c[nH+]c(N)nc2N)cc(OC)c1OC.CC1=CC(=NO1)[N-]S(=O)(=O)c1ccc(N)cc1
SOBBAP,1.6070000000000002,495.04378835600005,3,7,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl.c1ccc2nc3ccccc3nc2c1.O
SOBBUG,-2.9634999999999994,246.096419548,3,8,NC1=NC(=O)N(C=N1)C1CC(O)C(CO)O1.O
SOBNEE,0.29270000000000007,268.049549608,4,4,FC1=CNC(=O)NC1=O.OC(=O)c1ccc(O)cc1
SOBNEE01,0.29270000000000007,268.049549608,4,4,FC1=CNC(=O)NC1=O.OC(=O)c1ccc(O)cc1
SOCGEY,27.337000000000046,2403.694301771999,13,17,CC(C)(C)c1cc2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc6cc(cc(Cc7cc(cc(Cc(c1)c2O)c7[O-])C(C)(C)C)c6O)C(C)(C)C)c5O)C(C)(C)C)c4[O-])C(C)(C)C)c3O)C(C)(C)C.CC(C)(C)c1cc2Cc3cc(cc(Cc4cc(cc(Cc5cc(cc(Cc6cc(cc(Cc7cc(cc(Cc(c1)c2O)c7[O-])C(C)(C)C)c6O)C(C)(C)C)c5O)C(C)(C)C)c4[O-])C(C)(C)C)c3O)C(C)(C)C.C[N+](C)(C)CCO.C[N+](C)(C)CCO.C[N+](C)(C)CCO.C[N+](C)(C)CCO.CCO
SOCHOI,-0.13639999999999725,624.1017428639999,2,14,CN1C=NC2=C1C(=O)N(C)C(=O)N2C.CN1C=NC2=C1C(=O)N(C)C(=O)N2C.OC(=O)CCC(O)=O.ClC(Cl)Cl
SOCHUO,0.3319000000000021,755.9501961240001,2,14,CN1C=NC2=C1C(=O)N(C)C(=O)N2C.OC(=O)CCC(O)=O.CN1C=NC2=C1C(=O)N(C)C(=O)N2C.BrC(Br)Br
SOCJAW,-10.555700000000003,308.97666960800007,2,9,O=[Cl](=O)(=O)[O-].O=[Cl](=O)(=O)[O-].[NH3+]c1cc[nH+]cc1N
SOCMAA,3.554780000000001,502.0794491559999,4,11,CC(=O)Oc1ccccc1C(=O)NC1=NC=C(S1)N(=O)=O.OC(=O)c1cc(O)ccc1O.CC#N
SOCMEE,2.5548,439.0685501239999,3,9,CC(=O)Oc1ccccc1C(=O)NC1=NC=C(S1)N(=O)=O.OC(=O)CCCC(O)=O
SOCMII,2.1647,425.0529000599999,3,9,CC(=O)Oc1ccccc1C(=O)NC1=NC=C(S1)N(=O)=O.OC(=O)CCC(O)=O
SOCYUF,-2.860299999999997,260.11396087591,2,5,O=C([O-])C(=O)[O-].[NH3+]CC1(CCCCC1)CC(O)=O
SODCEU,12.707599999999982,990.0676202640002,3,5,Ic1ccc(cc1)C1=C2NC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(N4)C(=C4C=CC1=N4)c1ccncc1)c1ccc(I)cc1)C=C3)C=C2.OC(=O)c1ccccc1
SODCUJ,-2.3023999999999996,210.04055808200002,3,3,OP(O)(=O)[O-].O.Nc1cc[nH+]cc1
SODCUJ01,-2.3024000000000004,210.040558082,3,3,Nc1cc[nH+]cc1.OP(O)(=O)[O-].O
SODDIZ,6.507400000000005,656.3573852559999,4,6,CC(C)Cc1ccc(cc1)C(C)C(O)=O.CC(C)Cc1ccc(cc1)C(C)C(O)=O.NC(=O)c1cccnc1.NC(=O)c1cccnc1
SODDIZ01,6.507400000000007,656.357385256,4,6,NC(=O)c1cccnc1.NC(=O)c1cccnc1.CC(C)Cc1ccc(cc1)C(C)C(O)=O.CC(C)Cc1ccc(cc1)C(C)C(O)=O
SODDOF,1.2709,260.079706864,3,4,OC(=O)c1ccccc1O.NC(=O)c1cccnc1
SODDOF01,1.2709000000000001,260.079706864,3,4,NC(=O)c1cccnc1.OC(=O)c1ccccc1O
SODDOF03,1.2709,260.079706864,3,4,OC(=O)c1ccccc1O.NC(=O)c1cccnc1
SODWIT,5.568520000000009,625.1804090799998,2,8,CC[N+]1=C(Sc2ccccc12)C=Cc1ccc(OC)c(OC)c1.Cc1ccc(cc1)S(=O)(=O)[O-].Oc1ccc(O)cc1.O
SODWOZ,9.386019999999997,951.3013353800901,2,11,CC[N+]1=C(Sc2ccccc12)C1C(C(C1c1ccc(OC)c(OC)c1)C1=[N+](CC)c2ccccc2S1)c1ccc(OC)c(OC)c1.Cc1ccc(cc1)S(=O)(=O)[O-].Oc1ccc(O)cc1.O
SODWUF,12.78643999999998,1214.339688792,4,16,CC[N+]1=C(Sc2ccccc12)C=Cc1ccc(OC)c(OC)c1.CC[N+]1=C(Sc2ccccc12)C=Cc1ccc(OC)c(OC)c1.Cc1ccc(cc1)S(=O)(=O)[O-].Cc1ccc(cc1)S(=O)(=O)[O-].Oc1ccc(O)cc1.Oc1ccc(O)cc1
SOFYOE,-0.46265999999999785,328.20195349209,3,3,Cc1cccc(Nc2ccccc2C(=O)[O-])c1C.[NH2+]1CC[NH2+]CC1
SOGLAC,13.014799999999989,1312.7147705119996,8,12,CC(C)Cc1ccc(cc1)C(C)C(O)=O.NC(=O)c1cccnc1.CC(C)Cc1ccc(cc1)C(C)C(O)=O.NC(=O)c1cccnc1.CC(C)Cc1ccc(cc1)C(C)C(O)=O.NC(=O)c1cccnc1.CC(C)Cc1ccc(cc1)C(C)C(O)=O.NC(=O)c1cccnc1
SOGNOU,-0.11767999999999845,348.14733107609004,3,3,Cc1c(Cl)cccc1Nc1ccccc1C(=O)[O-].[NH2+]1CC[NH2+]CC1
SOGQOX,4.818400000000006,828.262935328,2,16,COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12.COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12
SOGQOX01,2.4092000000000002,414.13146766399996,1,8,COc1cc(cc(OC)c1OC)C1C2C(COC2=O)C(O)c2cc3OCOc3cc12
SOGSEO,1.0424999999999998,342.082032436,2,5,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1.CN(C)C(C)=O
SOGSEP,3.878300000000002,373.142641468,3,3,NC(=O)c1ccc(O)cc1.NC(=O)N1c2ccccc2C=Cc2ccccc12
SOGTUH,-7.173200000000005,888.1744739360001,8,16,Oc1ccc(cc1)S(=O)(=O)[O-].Oc1ccc(cc1)S(=O)(=O)[O-].Oc1ccc(cc1)S(=O)(=O)[O-].Oc1ccc(cc1)S(=O)(=O)[O-].[NH3+]CC[NH3+].O.O.O.O.[NH3+]CC[NH3+]
SOGVIW,0.5635400000000008,327.19467704000004,3,4,Cc1cccc(Nc2ccccc2C(=O)[O-])c1C.[NH2+]1CCNCC1
SOGVOC,0.9085200000000001,347.140054624,3,4,Cc1c(Cl)cccc1Nc1ccccc1C(=O)[O-].[NH2+]1CCNCC1
SOHNAG,-0.4058999999999999,340.03652172400007,3,6,OC(=O)c1cc(ccc1O)S(=O)(=O)[O-].NC(=O)c1c[nH+]ccc1
SOHSUH02,6.624400000000006,1180.9236793078203,4,11,O=C([O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(O)=O)c1ccc(cc1)C(O)=O.[NH4+].O.IC(I)I
SOHVOC,1.2695999999999998,626.8946596399999,3,8,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1[nH+]cccc1.OC1=C(Br)C(=O)C(=C(Br)C1=O)[O-]
SOHVUI,-0.400499999999993,816.210814732,4,10,O.N1C=[NH+]C=C1.CN1C(=C([O-])c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1.CN1C(=C([O-])c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1.N1C=[NH+]C=C1
SOHWAP,0.7419799999999995,440.1266741200001,2,6,CC#N.CN1C(=C([O-])c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1.N1C=[NH+]C=C1
